scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803932.1,10000001,12500000,10459881,55,0.0838,0.1054,0.0993,0.2855,0.3453,0.4432,0.3815,0.5147,0.6196
NW_006803933.1,1,2500000,1289180,134,0.0657,0.0761,0.0758,0.2222,0.4639,0.4547,0.4002,0.6816,0.7102
NW_006803933.1,2500001,5000000,3777264,120,0.0615,0.0458,0.1337,0.1928,0.4754,0.4616,0.4815,0.5676,0.6904
NW_006803933.1,5000001,7500000,6290423,127,0.0925,0.058,0.0827,0.2195,0.4297,0.4169,0.4204,0.615,0.7141
NW_006803933.1,7500001,10000000,8694622,145,0.0686,0.0678,0.0897,0.2333,0.4378,0.3876,0.4423,0.6293,0.664
NW_006803933.1,10000001,12500000,10437161,51,0.0916,0.0668,0.1091,0.2931,0.3579,0.4105,0.4933,0.4954,0.6532
NW_006803934.1,1,2500000,1362912,151,0.1035,0.0733,0.0974,0.2794,0.3992,0.4428,0.4402,0.5457,0.6786
NW_006803934.1,2500001,5000000,3654583,130,0.1129,0.0672,0.0815,0.292,0.41,0.4008,0.4634,0.5812,0.687
NW_006803934.1,5000001,7500000,6254481,137,0.0976,0.0568,0.1021,0.2858,0.4109,0.4442,0.5119,0.5511,0.7039
NW_006803934.1,7500001,10000000,8755572,149,0.0775,0.0823,0.0625,0.3262,0.3859,0.4368,0.4971,0.6544,0.7072
NW_006803935.1,1,2500000,1216746,85,0.0893,0.0617,0.1066,0.2363,0.3516,0.3739,0.4387,0.4974,0.6399
NW_006803935.1,2500001,5000000,3778605,107,0.0813,0.0531,0.0851,0.236,0.4749,0.4216,0.484,0.6497,0.7234
NW_006803935.1,5000001,7500000,6287022,116,0.0789,0.0686,0.0714,0.2156,0.4072,0.4238,0.3959,0.6432,0.7138
NW_006803935.1,7500001,10000000,8699012,100,0.087,0.0774,0.1299,0.2492,0.3399,0.3818,0.4072,0.4374,0.58
NW_006803935.1,10000001,12500000,10523687,45,0.0793,0.0433,0.1091,0.2296,0.4608,0.4853,0.5212,0.5905,0.7408
NW_006803936.1,1,2500000,1122895,123,0.048,0.0525,0.1197,0.1801,0.4536,0.4685,0.4508,0.5936,0.701
NW_006803936.1,2500001,5000000,3749190,112,0.0641,0.0427,0.0966,0.1821,0.456,0.4537,0.472,0.6297,0.7442
NW_006803936.1,5000001,7500000,6242365,140,0.0978,0.0277,0.0931,0.2005,0.4724,0.4455,0.5187,0.6141,0.776
NW_006803936.1,7500001,10000000,8669259,151,0.0885,0.0571,0.1018,0.2187,0.4636,0.4653,0.4292,0.599,0.7154
NW_006803937.1,1,2500000,1128123,95,0.0831,0.0469,0.1092,0.2101,0.3737,0.4157,0.4671,0.5194,0.696
NW_006803937.1,2500001,5000000,3712250,131,0.0461,0.0681,0.0871,0.2726,0.4282,0.4307,0.5248,0.6538,0.6957
NW_006803937.1,5000001,7500000,6166997,134,0.0482,0.0607,0.1018,0.2226,0.4409,0.5468,0.4853,0.6244,0.7467
NW_006803937.1,7500001,10000000,8778952,127,0.1082,0.0589,0.0768,0.2674,0.4167,0.4083,0.4663,0.6028,0.7164
NW_006803938.1,1,2500000,1332658,117,0.0945,0.1086,0.0662,0.329,0.3316,0.409,0.4126,0.5759,0.6344
NW_006803938.1,2500001,5000000,3741537,108,0.096,0.0537,0.0922,0.1787,0.4565,0.4345,0.3529,0.6076,0.7187
NW_006803938.1,5000001,7500000,6229023,120,0.0919,0.068,0.0706,0.2345,0.4441,0.4251,0.4096,0.6547,0.717
NW_006803938.1,7500001,10000000,8719716,98,0.0639,0.0501,0.0901,0.1943,0.5131,0.5566,0.4591,0.6762,0.7824
NW_006803939.1,1,2500000,1181742,122,0.1236,0.047,0.08,0.1957,0.44,0.4047,0.3664,0.5955,0.7347
NW_006803939.1,2500001,5000000,3863234,135,0.0782,0.0687,0.0962,0.2178,0.4207,0.4318,0.4005,0.5923,0.6823
NW_006803939.1,5000001,7500000,6246643,125,0.1029,0.0425,0.0874,0.2792,0.4797,0.4177,0.5526,0.6261,0.7398
NW_006803939.1,7500001,10000000,8770827,150,0.1272,0.0566,0.0811,0.2856,0.3618,0.3043,0.472,0.5238,0.6344
NW_006803940.1,1,2500000,1216369,155,0.0746,0.0877,0.0973,0.2563,0.4395,0.4425,0.4019,0.6065,0.6524
NW_006803940.1,2500001,5000000,3807004,153,0.0918,0.0687,0.0784,0.2408,0.4385,0.4614,0.417,0.6321,0.724
NW_006803940.1,5000001,7500000,6390014,138,0.109,0.0835,0.0879,0.3035,0.3725,0.3695,0.4331,0.5386,0.6206
NW_006803940.1,7500001,10000000,8513385,108,0.0872,0.0439,0.0736,0.2233,0.4419,0.4487,0.4949,0.6512,0.7735
NW_006803941.1,1,2500000,1166471,127,0.0759,0.0777,0.1147,0.2545,0.3362,0.3857,0.4286,0.4787,0.605
NW_006803941.1,2500001,5000000,3739484,124,0.0769,0.0415,0.1245,0.2308,0.4328,0.4062,0.5355,0.5415,0.6774
NW_006803941.1,5000001,7500000,6267808,148,0.0747,0.0864,0.1012,0.2824,0.3658,0.3931,0.4395,0.5402,0.6141
NW_006803941.1,7500001,10000000,8660320,119,0.0725,0.0827,0.1036,0.3448,0.4258,0.3552,0.5198,0.5851,0.5854
NW_006803942.1,1,2500000,1256108,125,0.0632,0.066,0.1021,0.1504,0.4435,0.4674,0.2998,0.6101,0.6998
NW_006803942.1,2500001,5000000,3777158,101,0.0644,0.0527,0.1109,0.1491,0.3638,0.3788,0.3496,0.5272,0.6559
NW_006803942.1,5000001,7500000,6360815,113,0.0626,0.0594,0.0968,0.2136,0.3704,0.3639,0.4534,0.5687,0.6524
NW_006803942.1,7500001,10000000,8649327,123,0.1041,0.0798,0.0724,0.2406,0.3778,0.3774,0.3644,0.5883,0.6587
NW_006803943.1,1,2500000,1334962,125,0.0808,0.0677,0.094,0.1891,0.3636,0.3215,0.3478,0.5486,0.601
NW_006803943.1,2500001,5000000,3826268,135,0.1247,0.0817,0.1103,0.2819,0.4293,0.3495,0.3924,0.5212,0.5713
NW_006803943.1,5000001,7500000,6260414,126,0.0848,0.0489,0.0849,0.2375,0.4579,0.3683,0.4983,0.6365,0.6993
NW_006803943.1,7500001,10000000,8338281,85,0.0647,0.0614,0.0807,0.1859,0.3598,0.3758,0.3925,0.5993,0.6837
NW_006803944.1,1,2500000,1265517,143,0.1078,0.0786,0.0943,0.2905,0.4284,0.4323,0.4326,0.5711,0.6665
NW_006803944.1,2500001,5000000,3739602,122,0.0987,0.0596,0.0895,0.2214,0.429,0.3856,0.4079,0.592,0.6801
NW_006803944.1,5000001,7500000,6183169,120,0.0995,0.0226,0.0858,0.3084,0.4846,0.469,0.68,0.6359,0.8074
NW_006803944.1,7500001,10000000,8291757,69,0.0815,0.0479,0.1036,0.1868,0.5369,0.4944,0.422,0.6442,0.7441
NW_006803945.1,1,2500000,1144102,95,0.0994,0.0598,0.0888,0.2435,0.4013,0.4503,0.4415,0.5719,0.7205
NW_006803945.1,2500001,5000000,3747957,98,0.0771,0.0434,0.082,0.2538,0.4547,0.4036,0.5576,0.6492,0.7386
NW_006803945.1,5000001,7500000,6277634,131,0.0778,0.0457,0.1075,0.1625,0.4344,0.4475,0.3867,0.5771,0.7192
NW_006803945.1,7500001,10000000,8321286,82,0.0773,0.0658,0.0939,0.2446,0.39,0.4215,0.4533,0.5752,0.6846
NW_006803946.1,1,2500000,1129500,144,0.0933,0.0557,0.1065,0.2888,0.4031,0.4166,0.5255,0.5397,0.683
NW_006803946.1,2500001,5000000,3706064,135,0.1092,0.0811,0.092,0.3597,0.3602,0.4054,0.4989,0.5172,0.6468
NW_006803946.1,5000001,7500000,6215433,128,0.1208,0.0838,0.0911,0.3433,0.3479,0.3891,0.4631,0.4935,0.6308
NW_006803946.1,7500001,10000000,8009198,62,0.0811,0.0656,0.0904,0.2276,0.4521,0.4274,0.4232,0.6239,0.6939
NW_006803947.1,1,2500000,1294918,110,0.0824,0.0416,0.0924,0.1454,0.4899,0.4594,0.3536,0.6411,0.7552
NW_006803947.1,2500001,5000000,3663944,141,0.0719,0.0482,0.0826,0.1746,0.4908,0.4866,0.4139,0.6737,0.7684
NW_006803947.1,5000001,7500000,6300579,124,0.0791,0.0487,0.1161,0.1997,0.4301,0.4544,0.4475,0.5546,0.7053
NW_006803947.1,7500001,10000000,8277575,70,0.0822,0.0593,0.0716,0.2496,0.4575,0.478,0.4776,0.6708,0.7591
NW_006803948.1,1,2500000,1295973,146,0.0847,0.0801,0.1187,0.2336,0.3302,0.4311,0.3785,0.4533,0.6295
NW_006803948.1,2500001,5000000,3697985,129,0.0643,0.0913,0.1135,0.372,0.4112,0.3446,0.5279,0.5608,0.5424
NW_006803948.1,5000001,7500000,6351063,162,0.1075,0.0941,0.1064,0.3158,0.4001,0.3333,0.4204,0.5225,0.536
NW_006803948.1,7500001,10000000,8005130,63,0.0944,0.1426,0.1007,0.2526,0.3018,0.3087,0.2477,0.4509,0.4231
NW_006803949.1,1,2500000,1244789,122,0.084,0.0557,0.064,0.2504,0.3422,0.3874,0.4901,0.6067,0.7316
NW_006803949.1,2500001,5000000,3774781,98,0.0672,0.0475,0.0758,0.2178,0.497,0.452,0.5049,0.6975,0.7645
NW_006803949.1,5000001,7500000,6271255,108,0.0769,0.042,0.0813,0.2263,0.415,0.4321,0.5266,0.6255,0.758
NW_006803949.1,7500001,10000000,8151857,57,0.0472,0.0683,0.0924,0.2,0.5002,0.4926,0.4204,0.6805,0.7216
NW_006803950.1,1,2500000,1320322,105,0.0539,0.0744,0.0652,0.2148,0.459,0.4458,0.4118,0.7189,0.7237
NW_006803950.1,2500001,5000000,3889487,144,0.0831,0.0853,0.1069,0.2447,0.3194,0.3642,0.3817,0.4704,0.5831
NW_006803950.1,5000001,7500000,6188108,159,0.0794,0.0668,0.1181,0.2435,0.4341,0.448,0.4452,0.5532,0.6653
NW_006803950.1,7500001,10000000,8065598,54,0.0985,0.1071,0.1293,0.2914,0.3019,0.2478,0.3688,0.3819,0.354
NW_006803951.1,1,2500000,1333019,182,0.0491,0.0753,0.0809,0.2079,0.4246,0.4196,0.4045,0.6639,0.684
NW_006803951.1,2500001,5000000,3736246,90,0.0813,0.0414,0.1029,0.2338,0.4526,0.4543,0.5326,0.5964,0.7379
NW_006803951.1,5000001,7500000,6193780,139,0.0883,0.0506,0.1018,0.2019,0.4178,0.4322,0.4266,0.5668,0.7094
NW_006803951.1,7500001,10000000,8056615,35,0.0713,0.0133,0.0973,0.2181,0.4945,0.5114,0.6973,0.6435,0.8239
NW_006803952.1,1,2500000,1197347,30,0.0824,0.0839,0.0944,0.3735,0.2891,0.4667,0.5316,0.4668,0.6771
NW_006803953.1,1,2500000,1228501,105,0.1003,0.0597,0.0891,0.2303,0.412,0.4481,0.4198,0.5786,0.719
NW_006803953.1,2500001,5000000,3865057,100,0.0631,0.0549,0.0974,0.2491,0.3863,0.4527,0.5233,0.5797,0.7189
NW_006803953.1,5000001,7500000,6224488,119,0.0856,0.0494,0.1139,0.2036,0.4545,0.4796,0.4395,0.5704,0.7203
NW_006803953.1,7500001,10000000,8011711,53,0.0673,0.0443,0.1006,0.1534,0.392,0.4916,0.3943,0.5719,0.7532
NW_006803954.1,1,2500000,1197366,120,0.0692,0.0465,0.1026,0.2312,0.4492,0.4713,0.5256,0.6066,0.7369
NW_006803954.1,2500001,5000000,3737964,111,0.1064,0.0712,0.0868,0.276,0.4185,0.4723,0.4387,0.5825,0.7137
NW_006803954.1,5000001,7500000,6086711,84,0.1108,0.0389,0.0961,0.2168,0.497,0.4653,0.4652,0.6106,0.758
NW_006803955.1,1,2500000,1203462,98,0.0821,0.053,0.0985,0.1748,0.4734,0.4431,0.373,0.6184,0.7157
NW_006803955.1,2500001,5000000,3637755,127,0.066,0.0547,0.0831,0.2097,0.4514,0.4306,0.4611,0.6562,0.728
NW_006803955.1,5000001,7500000,6336876,137,0.0674,0.0758,0.0911,0.2621,0.3734,0.4394,0.4564,0.5799,0.6807
NW_006803956.1,1,2500000,1245635,108,0.0746,0.0717,0.0674,0.1967,0.4039,0.3988,0.3584,0.6567,0.6983
NW_006803956.1,2500001,5000000,3698622,130,0.0907,0.0337,0.0678,0.2294,0.4752,0.4283,0.5473,0.681,0.7953
NW_006803956.1,5000001,7500000,6218578,134,0.101,0.0827,0.0984,0.2893,0.3664,0.3433,0.4275,0.5174,0.5824
NW_006803957.1,1,2500000,1181159,135,0.0914,0.0741,0.1046,0.2447,0.4302,0.4615,0.4054,0.5667,0.6786
NW_006803957.1,2500001,5000000,3628046,132,0.082,0.0633,0.0873,0.2416,0.4138,0.4396,0.4516,0.604,0.71
NW_006803957.1,5000001,7500000,6265196,104,0.0823,0.0711,0.067,0.1926,0.4244,0.4181,0.3404,0.6625,0.7121
NW_006803958.1,1,2500000,1304654,120,0.0881,0.0501,0.0972,0.2307,0.4594,0.4454,0.4778,0.6065,0.7246
NW_006803958.1,2500001,5000000,4007753,124,0.064,0.0483,0.0743,0.2456,0.3884,0.4582,0.5459,0.6399,0.7678
NW_006803958.1,5000001,7500000,6130711,131,0.0783,0.0598,0.0768,0.1738,0.4545,0.4163,0.35,0.6605,0.7192
NW_006803959.1,1,2500000,1262953,121,0.1131,0.0841,0.0818,0.2787,0.3738,0.4031,0.3956,0.55,0.6544
NW_006803959.1,2500001,5000000,3693693,131,0.0572,0.0666,0.1048,0.2512,0.3703,0.4122,0.4885,0.5555,0.661
NW_006803959.1,5000001,7500000,6134925,100,0.0887,0.0653,0.1268,0.2278,0.4568,0.4917,0.413,0.5435,0.6822
NW_006803960.1,1,2500000,1253520,95,0.0891,0.0603,0.0983,0.2308,0.5068,0.488,0.4354,0.6319,0.7257
NW_006803960.1,2500001,5000000,3867011,115,0.0966,0.06,0.0773,0.2792,0.4221,0.3971,0.4937,0.6185,0.7065
NW_006803960.1,5000001,7500000,6244945,120,0.0789,0.0599,0.0945,0.2073,0.3639,0.4114,0.4141,0.5497,0.689
NW_006803961.1,1,2500000,1315707,136,0.0754,0.0523,0.1079,0.2392,0.436,0.5255,0.5013,0.5798,0.7443
NW_006803961.1,2500001,5000000,3607525,133,0.0759,0.086,0.1175,0.2304,0.3569,0.3677,0.3675,0.4931,0.5691
NW_006803961.1,5000001,7500000,6063681,122,0.1012,0.0515,0.1092,0.249,0.414,0.3699,0.4784,0.5345,0.6541
NW_006803962.1,1,2500000,1235750,156,0.0951,0.0783,0.0949,0.2361,0.3287,0.3544,0.3739,0.4951,0.6073
NW_006803962.1,2500001,5000000,3748758,143,0.091,0.0651,0.0833,0.2854,0.4668,0.4811,0.4906,0.6393,0.7338
NW_006803962.1,5000001,7500000,6055668,122,0.0705,0.0498,0.0922,0.2487,0.3905,0.4854,0.5329,0.5873,0.7517
NW_006803963.1,1,2500000,1343302,161,0.0912,0.086,0.1087,0.2813,0.3697,0.4203,0.4197,0.508,0.6249
NW_006803963.1,2500001,5000000,3762957,126,0.0852,0.0955,0.1123,0.2717,0.3422,0.3796,0.3879,0.4796,0.5696
NW_006803963.1,5000001,7500000,5994972,87,0.1073,0.082,0.073,0.3069,0.3605,0.3751,0.4432,0.5677,0.6515
NW_006803964.1,1,2500000,1308194,138,0.0886,0.0603,0.101,0.2413,0.4282,0.4511,0.4522,0.576,0.7027
NW_006803964.1,2500001,5000000,3713483,134,0.117,0.0858,0.0924,0.2956,0.3397,0.3271,0.4079,0.4863,0.5693
NW_006803964.1,5000001,7500000,5917550,123,0.0961,0.0787,0.0883,0.2248,0.3573,0.3443,0.3532,0.5388,0.608
NW_006803965.1,1,2500000,1084000,130,0.0808,0.0541,0.0817,0.2076,0.4899,0.4462,0.435,0.6664,0.7397
NW_006803965.1,2500001,5000000,3827864,120,0.0806,0.0392,0.08,0.2168,0.4731,0.4715,0.5193,0.6613,0.7835
NW_006803965.1,5000001,7500000,5963072,101,0.0768,0.054,0.0818,0.2241,0.386,0.4533,0.4695,0.6029,0.7433
NW_006803966.1,1,2500000,1139221,134,0.0712,0.0716,0.0935,0.2138,0.3729,0.396,0.3939,0.5691,0.6566
NW_006803966.1,2500001,5000000,3802318,104,0.1182,0.1081,0.059,0.2619,0.3226,0.3395,0.306,0.5554,0.5887
NW_006803966.1,5000001,7500000,5962228,117,0.0818,0.0537,0.0829,0.1648,0.4565,0.4299,0.3484,0.6433,0.7301
NW_006803967.1,1,2500000,1283164,139,0.0699,0.0863,0.0951,0.2434,0.362,0.4134,0.3939,0.5573,0.6382
NW_006803967.1,2500001,5000000,3718044,139,0.0632,0.0815,0.1051,0.2568,0.388,0.4105,0.4364,0.5627,0.6311
NW_006803967.1,5000001,7500000,5787684,117,0.0966,0.0934,0.0954,0.3313,0.419,0.3395,0.4507,0.5734,0.5611
NW_006803968.1,1,2500000,1230078,130,0.0658,0.0675,0.0929,0.2321,0.4294,0.4425,0.4459,0.6191,0.6955
NW_006803968.1,2500001,5000000,3748333,141,0.0861,0.0605,0.1081,0.2482,0.4255,0.4814,0.4653,0.5613,0.7091
NW_006803968.1,5000001,7500000,5902563,103,0.0779,0.0434,0.0976,0.2377,0.4081,0.4275,0.5347,0.58,0.7275
NW_006803969.1,1,2500000,1284964,98,0.0733,0.0509,0.09,0.1768,0.3886,0.3671,0.4034,0.5882,0.6851
NW_006803969.1,2500001,5000000,3842598,139,0.0648,0.0565,0.1115,0.2186,0.4605,0.5025,0.4698,0.5991,0.7221
NW_006803969.1,5000001,7500000,6120457,122,0.0627,0.0477,0.095,0.2154,0.4327,0.4783,0.5079,0.6198,0.7487
NW_006803970.1,1,2500000,1263881,125,0.093,0.0511,0.0903,0.2134,0.4355,0.43,0.4369,0.6008,0.7242
NW_006803970.1,2500001,5000000,3777289,95,0.0744,0.0437,0.0861,0.1407,0.4028,0.4152,0.3484,0.6074,0.7379
NW_006803970.1,5000001,7500000,5954192,114,0.074,0.0366,0.1123,0.2458,0.4166,0.4505,0.5851,0.5576,0.7317
NW_006803971.1,1,2500000,1360419,77,0.0733,0.0843,0.0843,0.2655,0.3439,0.4173,0.426,0.5648,0.6601
NW_006803971.1,2500001,5000000,3747001,101,0.0962,0.041,0.1071,0.2291,0.4333,0.3884,0.5018,0.559,0.6939
NW_006803971.1,5000001,7500000,6138278,82,0.101,0.0781,0.0779,0.2377,0.4194,0.359,0.3692,0.6101,0.639
NW_006803972.1,1,2500000,1211814,149,0.1439,0.0814,0.1049,0.3358,0.3802,0.3631,0.4371,0.4693,0.5931
NW_006803972.1,2500001,5000000,3788009,111,0.09,0.0961,0.1002,0.3194,0.4138,0.4434,0.4378,0.5656,0.6345
NW_006803972.1,5000001,7500000,5879811,94,0.1616,0.0922,0.1227,0.3419,0.3524,0.3278,0.3983,0.3864,0.5084
NW_006803973.1,1,2500000,1201825,131,0.0851,0.065,0.0948,0.2449,0.4196,0.4344,0.4454,0.5874,0.6928
NW_006803973.1,2500001,5000000,3870816,120,0.0815,0.0626,0.0801,0.2844,0.4647,0.4143,0.5109,0.6552,0.7072
NW_006803973.1,5000001,7500000,5797501,88,0.0667,0.0694,0.1051,0.3114,0.3046,0.4243,0.5357,0.4782,0.6633
NW_006803974.1,1,2500000,1232311,93,0.0824,0.0908,0.1371,0.2027,0.3862,0.3457,0.2984,0.473,0.509
NW_006803974.1,2500001,5000000,3597995,101,0.1001,0.0551,0.1072,0.2392,0.4381,0.442,0.4516,0.5584,0.6987
NW_006803974.1,5000001,7500000,5996359,75,0.084,0.0455,0.1022,0.1977,0.435,0.3664,0.4495,0.583,0.6764
NW_006803975.1,1,2500000,1187414,106,0.0962,0.0683,0.0758,0.2258,0.4455,0.3849,0.388,0.6384,0.683
NW_006803975.1,2500001,5000000,3741831,116,0.0676,0.0641,0.0953,0.2167,0.4763,0.4472,0.4319,0.6413,0.7014
NW_006803975.1,5000001,7500000,5853472,57,0.0462,0.0594,0.123,0.168,0.4648,0.5067,0.3987,0.5956,0.7048
NW_006803976.1,1,2500000,1285680,116,0.101,0.0581,0.1194,0.2335,0.3993,0.4077,0.4297,0.5012,0.6529
NW_006803976.1,2500001,5000000,3832982,137,0.0736,0.0815,0.0768,0.2519,0.4308,0.4387,0.416,0.6509,0.6896
NW_006803976.1,5000001,7500000,5776005,77,0.122,0.0919,0.0813,0.2232,0.3559,0.369,0.2794,0.5239,0.6134
NW_006803977.1,1,2500000,1132589,107,0.0819,0.045,0.0847,0.2459,0.4424,0.4352,0.5323,0.6303,0.7481
NW_006803977.1,2500001,5000000,3958005,78,0.1217,0.0436,0.0939,0.1865,0.4478,0.4131,0.3643,0.5722,0.7247
